nom_commune;code_insee;latitude;longitude
Tréon;28394;48,683333;1.333333
Saint-Pol-de-Léon;29259;48,683333;-3.983333
Cancale;35049;48,683333;-1.85
Saint-Coulomb;35263;48,683333;-1.9
Avranches;50025;48,683333;-1.366667
Bellefontaine;50043;48,683333;-0.966667
Genêts;50199;48,683333;-1.483333
Ger;50200;48,683333;-0.8
Juvigny-le-Tertre;50260;48,683333;-1.016667
La Godefroy;50205;48,683333;-1.3
Le Grand-Celland;50217;48,683333;-1.183333
Saint-Barthélemy;50450;48,683333;-0.95
Saint-Senier-sous-Avranches;50554;48,683333;-1.333333
Vains;50612;48,683333;-1.416667
Bignicourt-sur-Marne;51059;48,683333;4.616667
Châtelraould-Saint-Louvent;51134;48,683333;4.55
Ecriennes;51224;48,683333;4.683333
Heiltz-le-Hutier;51288;48,683333;4.766667
Matignicourt-Goncourt;51356;48,683333;4.683333
Saint-Eulien;51478;48,683333;4.883333
Sompuis;51550;48,683333;4.383333
Thiéblemont-Farémont;51567;48,683333;4.733333
Vouillers;51654;48,683333;4.833333
Chichey;51151;48,683333;3.766667
Gaye;51265;48,683333;3.8
Pleurs;51432;48,683333;3.866667
Saudoy;51526;48,683333;3.716667
Nancy;54395;48,683333;6.2
Buissoncourt;54104;48,683333;6.35
Gellenoncourt;54219;48,683333;6.383333
Mouacourt;54388;48,683333;6.633333
Parroy;54418;48,683333;6.6
Saulxures-lès-Nancy;54495;48,683333;6.25
Tomblaine;54526;48,683333;6.216667
Xures;54601;48,683333;6.65
Laxou;54304;48,683333;6.15
Nancy;54395;48,683333;6.2
Courbesseaux;54139;48,683333;6.4
Serres;54502;48,683333;6.466667
Valhey;54541;48,683333;6.5
Ecrouves;54174;48,683333;5.85
Foug;54205;48,683333;5.783333
Lay-Saint-Remy;54306;48,683333;5.766667
Toul;54528;48,683333;5.9
Baudonvilliers;55031;48,683333;5.016667
Bazincourt-sur-Saulx;55035;48,683333;5.133333
Haironville;55224;48,683333;5.083333
Ligny-en-Barrois;55291;48,683333;5.333333
Méligny-le-Grand;55330;48,683333;5.483333
Nant-le-Grand;55373;48,683333;5.233333
Pagny-sur-Meuse;55398;48,683333;5.716667
