groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;commune.y;lat;lon
agri_fire;2012;11;18;58190;Neuffontaines;NA;paille;hangar;NA;le journal du centre;NA;2012-11-18;11-18;NEUFFONTAINES;47,3499035349;3,740551263910000
agri_fire;2012;11;23;12300;Villefranche-de-Rouergue;NA;paille;hangar;6,0;la dépèche;NA;2012-11-23;11-23;VILLEFRANCHE-DE-ROUERGUE;44,3499160171;2,031032875720000
agri_fire;2012;11;26;35089;La Couyère;NA;fourrage;hangar;70,0;ouest France;NA;2012-11-26;11-26;LA COUYERE;47,8939265628;-1,501498186670000
agri_fire;2012;11;27;44217;Vigneux-de-Bretagne;NA;foin;hangar;78,0;ouest France;NA;2012-11-27;11-27;VIGNEUX-DE-BRETAGNE;47,3196231868;-1,720429441770000
agri_fire;2012;11;28;41050;Cheverny;NA;foin;hangar;20,0;la nouvelle république;NA;2012-11-28;11-28;CHEVERNY;47,4773814435;1,454304352210000
agri_fire;2012;12;1;44219;Vritz;NA;fourrage;hangar;150,0;presse océan;NA;2012-12-01;12-01;VRITZ;47,5890460017;-1,072706356320000
agri_fire;2012;12;1;77272;Maison-Rouge;NA;lin;hangar;NA;le parisien;NA;2012-12-01;12-01;MAISON-ROUGE;48,5549428355;3,151346045530000
agri_fire;2012;12;1;49250;La Prévière;NA;fourrage;hangar;50,0;ouest France;matériel agricole, bétail;2012-12-01;12-01;LA PREVIERE;47,7196258054;-1,178471840470000
agri_fire;2012;12;2;36100;Lourouer-Saint-Laurent;NA;fourrage;hangar;NA;la nouvelle république;NA;2012-12-02;12-02;LOUROUER-SAINT-LAURENT;46,6194091093;2,017901000720000
agri_fire;2012;12;3;27337;Heuqueville;NA;paille;hangar;300,0;le parisien;engrais;2012-12-03;12-03;HEUQUEVILLE;49,2872109169;1,320706700280000
agri_fire;2012;12;5;29187;Plougar;NA;paille;hangar;NA;ouest France;NA;2012-12-05;12-05;PLOUGAR;48,5563599197;-4,128883273430000
agri_fire;2012;12;5;14364;Lingèvres;NA;paille;hangar;NA;ouest France;NA;2012-12-05;12-05;LINGEVRES;49,1732681991;-0,674509816697000
agri_fire;2012;12;7;09209;MONTJOIE-EN-COUSERANS;NA;paille;hangar;NA;la dépêche;NA;2012-12-07;12-07;MONTJOIE-EN-COUSERANS;43,0152342505;1,175653614440000
agri_fire;2012;12;14;29202;Plounéour-Ménez;NA;fourrage;hangar;100,0;ouest France;NA;2012-12-14;12-14;PLOUNEOUR-MENEZ;48,4451584128;-3,881126773960000
agri_fire;2012;12;27;59656;Wervicq-Sud;NA;paille;hangar;100,0;la voix du nord;matériel agricole;2012-12-27;12-27;WERVICQ-SUD;50,7620461406;3,050897760370000
agri_fire;2013;10;23;11385;Soupex;3,000;chaume;NA;NA;la dépèche;NA;2013-10-23;10-23;SOUPEX;43,3819001261;1,890596090450000
agri_fire;2013;9;27;61486;Tinchebray (Tinchebray Bocage);6,000;chaume;NA;NA;ouest France;NA;2013-09-27;09-27;TINCHEBRAY;48,7558885792;-0,736451200504000
agri_fire;2013;9;15;43039;Le Brignon;0,300;chaume;NA;NA;la montagne;NA;2013-09-15;09-15;LE BRIGNON;44,9156334152;3,877415825930000
agri_fire;2013;9;13;79079;MAULÉON;2,000;champ;NA;NA;ouest France;NA;2013-09-13;09-13;MAULEON;46,9468047160;-0,747142973233000
agri_fire;2013;9;11;30020;Aubord;5,000;broussaille_chaume;NA;NA;midi libre;NA;2013-09-11;09-11;AUBORD;43,7512111654;4,317159691640000
agri_fire;2013;9;11;30333;Uchaud;1,000;vegetation;NA;NA;midi libre;NA;2013-09-11;09-11;UCHAUD;43,7590865488;4,265057482620000
agri_fire;2013;9;10;56147;Nivillac;1,000;foin;NA;NA;ouest France;NA;2013-09-10;09-10;NIVILLAC;47,5405533272;-2,249234671730000
agri_fire;2013;9;10;85240;Saint-Malo-du-Bois;6,000;prairie;NA;NA;ouest France;NA;2013-09-10;09-10;SAINT-MARS-LA-REORTHE;46,8597253005;-0,925777900202000
agri_fire;2013;9;10;49061;Challain-la-Potherie;1,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-09-10;09-10;CHALLAIN-LA-POTHERIE;47,6319922326;-1,071467447940000
agri_fire;2013;9;5;61488;Touquettes;4,000;herbe_seche;NA;NA;ouest France;NA;2013-09-05;09-05;TOUQUETTES;48,7969098748;0,414530174127000
agri_fire;2013;9;5;58160;Marzy;10,000;champ;NA;NA;le journal du centre;NA;2013-09-05;09-05;MARZY;46,9838677741;3,092610420600000
agri_fire;2013;9;5;62021;ALETTE;1,500;champ;NA;NA;la voix du nord;NA;2013-09-05;09-05;ALETTE;50,5243815310;1,850830005230000
agri_fire;2013;9;5;45064;Cernoy-en-Berry;4,000;chaume;NA;NA;la république du centre;NA;2013-09-05;09-05;CERNOY-EN-BERRY;47,5461071494;2,652589269350000
agri_fire;2013;9;5;11153;La Force;NA;chaume;NA;NA;la dépèche;NA;2013-09-05;09-05;LA FORCE;43,1975835427;2,084378922620000
agri_fire;2013;9;5;45108;Coullons;10,000;chaume;NA;NA;la république du centre;NA;2013-09-05;09-05;COULLONS;47,6179791467;2,506151298840000
agri_fire;2013;9;5;43039;le Brignon;0,080;chaume;NA;NA;le progrès;NA;2013-09-05;09-05;LE BRIGNON;44,9156334152;3,877415825930000
agri_fire;2013;9;5;47021;Barbaste;25,000;chaume_broussaille;NA;NA;le petit bleu;NA;2013-09-05;09-05;BARBASTE;44,1586009186;0,244120736429000
agri_fire;2013;9;4;44052;Donges;40,000;champ;NA;NA;ouest France;NA;2013-09-04;09-04;DONGES;47,3392097617;-2,074160233500000
agri_fire;2013;9;4;79335;VALLANS;1,000;herbe;NA;NA;la nouvelle république;NA;2013-09-04;09-04;VALLANS;46,2190224234;-0,545587322341000
agri_fire;2013;9;4;59578;STEENBECQUE;0,040;champ;NA;NA;la voix du nord;NA;2013-09-04;09-04;STEENBECQUE;50,6774388783;2,488122391920000
agri_fire;2013;9;4;64254;hagetaubin;2,000;champ;NA;NA;l'éclair des pyrénnées;NA;2013-09-04;09-04;HAGETAUBIN;43,5105619096;-0,612895161323000
agri_fire;2013;9;4;22278;Saint-brieuc;NA;chaume;NA;NA;ouest France;NA;2013-09-04;09-04;SAINT-BRIEUC;48,5149806053;-2,761545527730000
agri_fire;2013;9;4;72247;Pruillé;1,000;culture;NA;NA;Le Courrier de l'ouest;72248;2013-09-04;09-04;PRUILLE-LE-CHETIF;47,9926394002;0,105522802670000
agri_fire;2013;9;4;49248;Pouancé;1,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-09-04;09-04;POUANCE;47,7629344972;-1,193001897990000
agri_fire;2013;9;3;09170;lissac;0,090;chaume;NA;NA;la dépèche;NA;2013-09-03;09-03;LISSAC;43,2672386660;1,510456743530000
agri_fire;2013;9;3;55551;Vigneulles-lès-Hattonchâtel;1,000;chaume;NA;NA;l'est républicain;NA;2013-09-03;09-03;VIGNEULLES-LES-HATTONCHATEL;48,9857791469;5,724051532000000
agri_fire;2013;9;3;47169;Moirax;1,000;chaume;NA;NA;sud ouest;NA;2013-09-03;09-03;MOIRAX;44,1399410012;0,608405659619000
agri_fire;2013;9;3;49109;Coron;2,500;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-09-03;09-03;CORON;47,1203026416;-0,636363713670000
agri_fire;2013;9;3;56092;Kerfourn;3,000;chaume;NA;NA;ouest France;NA;2013-09-03;09-03;KERFOURN;48,0434067231;-2,836348101540000
agri_fire;2013;9;3;56041;CLEGUEREC;0,200;chaume;NA;NA;ouest France;NA;2013-09-03;09-03;CLEGUEREC;48,1278326906;-3,063422336400000
agri_fire;2013;9;3;22275;Saint barnabé;2,000;chaume;NA;NA;ouest France;NA;2013-09-03;09-03;SAINT-BARNABE;48,1383637671;-2,701884794550000
agri_fire;2013;9;2;36180;SAINT-AOUT;NA;champ;NA;NA;la nouvelle république;NA;2013-09-02;09-02;SAINT-AOUT;46,7258764894;1,963235785120000
agri_fire;2013;9;2;79161;Luzay;3,000;champ_broussaille;NA;NA;Le Courrier de l'ouest;NA;2013-09-02;09-02;LUZAY;46,9273390043;-0,207421416200000
agri_fire;2013;9;2;36232;VENDŒUVRES;10,000;champ;NA;NA;la nouvelle république;NA;2013-09-02;09-02;VENDOEUVRES;46,7879906602;1,360278854800000
agri_fire;2013;9;2;49218;Saint Quentin-en-Mauges (Montrevault-sur-Èvre);3,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-09-02;09-02;MONTREVAULT;47,2553954040;-1,051609710250000
agri_fire;2013;9;2;49160;Fresne-sur-Loire (INGRANDES-LE FRESNE SUR LOIRE);0,600;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-09-02;09-02;INGRANDES;47,4154942142;-0,920314202965000
agri_fire;2013;9;2;22136;Cadélac (Loudéac);0,050;chaume;NA;NA;ouest France;NA;2013-09-02;09-02;LOUDEAC;48,1740293909;-2,750975443780000
agri_fire;2013;9;2;49007;Angers;0,300;broussaille;NA;NA;ouest France;NA;2013-09-02;09-02;ANGERS;47,4768374160;-0,556125995444000
agri_fire;2013;9;2;49337;Soucelles;2,000;broussaille;NA;NA;ouest France;NA;2013-09-02;09-02;SOUCELLES;47,5827282860;-0,425395379882000
agri_fire;2013;9;1;56169;Plouhinec;NA;broussaille;NA;NA;ouest France;NA;2013-09-01;09-01;PLOUHINEC;47,6929109171;-3,233589594350000
agri_fire;2013;9;1;22186;Ville-Brexelet (Pléneuf-Val-André);NA;chaume;NA;NA;ouest France;NA;2013-09-01;09-01;PLENEUF-VAL-ANDRE;48,5840054611;-2,530168876940000
agri_fire;2013;9;1;79250;Sainte-Gemme;1,500;chaume;NA;NA;la nouvelle république;NA;2013-09-01;09-01;SAINTE-GEMME;46,8997139729;-0,282960726169000
agri_fire;2013;8;30;11037;Berriac;NA;chaume;NA;NA;l'indépendant;NA;2013-08-30;08-30;BERRIAC;43,2140986200;2,407732716570000
agri_fire;2013;8;30;12168;Nant;4,000;chaume_luzerne;NA;NA;midi libre;NA;2013-08-30;08-30;"NANT";44,0206117427;3,285653343460000
agri_fire;2013;8;29;49246;Les Ponts-de-Cé;0,050;champ;NA;NA;ouest France;NA;2013-08-29;08-29;LES PONTS-DE-CE;47,4272536106;-0,512677371617000
agri_fire;2013;8;29;49023;Beaupréau;1,500;herbe_seche_champ;NA;NA;Le Courrier de l'ouest;NA;2013-08-29;08-29;BEAUPREAU;47,2125984545;-0,983619028639000
agri_fire;2013;8;29;22183;la ferrière (Plémet);0,020;chaume;NA;NA;ouest France;NA;2013-08-29;08-29;PLEMET;48,1860837585;-2,585990331600000
agri_fire;2013;8;29;34258;Saint-Geniès-de-Fontedit;NA;chaume;NA;NA;midi libre;NA;2013-08-29;08-29;SAINT-GENIES-DE-FONTEDIT;43,4689118509;3,174977631890000
agri_fire;2013;8;29;72128;Evaillé;1,000;chaume;NA;NA;le maine libre;NA;2013-08-29;08-29;EVAILLE;47,9002296748;0,626909662566000
agri_fire;2013;8;29;82180;Sérignac;0,500;chaume;NA;NA;la dépèche;46305;2013-08-29;08-29;SERIGNAC;43,9244393445;1,024862006050000
agri_fire;2013;8;27;14286;Fournéville;0,150;herbe_broussaille;NA;NA;la voix du nord;NA;2013-08-27;08-27;FOURNEVILLE;49,3575079529;0,232481397585000
agri_fire;2013;8;27;32157;L’ISLE-ARNÉ;0,500;champ_jachere;NA;NA;sud ouest;NA;2013-08-27;08-27;L'ISLE-ARNE;43,6159296490;0,784325448468000
agri_fire;2013;8;27;47051;Castelculier;0,500;chaume;NA;NA;sud ouest;NA;2013-08-27;08-27;CASTELCULIER;44,1880929707;0,710790193831000
agri_fire;2013;8;27;47165;Meilhan-sur-Garonne;0,100;herbe_seche;NA;NA;sud ouest;NA;2013-08-27;08-27;MEILHAN-SUR-GARONNE;44,5066850051;0,028892104577700
agri_fire;2013;8;27;47172;Moncaut;NA;vegetation;NA;NA;sud ouest;NA;2013-08-27;08-27;MONCAUT;44,1440174531;0,496996373302000
agri_fire;2013;8;25;47280;Saint-sylvestre-sur Lot;0,050;friche;NA;NA;le petit bleu;NA;2013-08-25;08-25;SAINT-SYLVESTRE-SUR-LOT;44,4179177939;0,808784719613000
agri_fire;2013;8;24;41044;CHATRES-SUR-CHER;7,000;chaume;NA;NA;la nouvelle république;NA;2013-08-24;08-24;CHATRES-SUR-CHER;47,2992883629;1,930113707140000
agri_fire;2013;8;24;79301;SAINT-VINCENT-LA-CHATRE;0,020;chaume;NA;NA;la nouvelle république;NA;2013-08-24;08-24;SAINT-VINCENT-LA-CHATRE;46,2128347937;-0,036429168470200
agri_fire;2013;8;23;22156;Moustéru;1,000;lande;NA;NA;ouest France;NA;2013-08-23;08-23;MOUSTERU;48,5285458399;-3,234620584550000
agri_fire;2013;8;23;14726;Valdallière (Presles);3,000;chaume;NA;NA;ouest France;NA;2013-08-23;08-23;VASSY;48,8636010778;-0,658303472061000
agri_fire;2013;8;23;72137;Lignières-la-Carelle (Villeneuve-en-Perseigne);4,000;chaume;NA;NA;ouest France;NA;2013-08-23;08-23;LA FRESNAYE-SUR-CHEDOUET;48,4380499533;0,236852667784000
agri_fire;2013;8;23;72337;Sougé-le-Ganelon;NA;chaume;NA;NA;ouest France;NA;2013-08-23;08-23;SOUGE-LE-GANELON;48,3147256299;-0,044449087987900
agri_fire;2013;8;23;72062;La Chapelle-du-Bois;NA;haie;NA;NA;ouest France;NA;2013-08-23;08-23;LA CHAPELLE-DU-BOIS;48,2270021313;0,583491271516000
agri_fire;2013;8;23;72198;La Milesse;NA;herbe_seche;NA;NA;ouest France;NA;2013-08-23;08-23;LA MILESSE;48,0667169973;0,135919277684000
agri_fire;2013;8;22;22376;Trévé;0,000;champ;NA;NA;ouest France;NA;2013-08-22;08-22;TREVE;48,2160142902;-2,806983122310000
agri_fire;2013;8;22;22164;Pédernec;1,000;champ;NA;NA;ouest France;NA;2013-08-22;08-22;PEDERNEC;48,5880169887;-3,276906202110000
agri_fire;2013;8;22;29053;Le Faou;2,000;herbe;NA;NA;ouest France;NA;2013-08-22;08-22;LE FAOU;48,3059334041;-4,142149455600000
agri_fire;2013;8;22;24068;Cadouin;1,000;prairie;NA;NA;sud ouest;NA;2013-08-22;08-22;LE BUISSON-DE-CADOUIN;44,8209697046;0,890058168742000
agri_fire;2013;8;22;32071;Caillavet;0,500;chaume;NA;NA;la dépèche;NA;2013-08-22;08-22;CAILLAVET;43,7058359941;0,338140296149000
agri_fire;2013;8;22;22093;Lamballe;5,000;chaume;NA;NA;ouest France;NA;2013-08-22;08-22;LAMBALLE;48,4684404751;-2,495348159540000
agri_fire;2013;8;22;29029;Cléden-Poher;2,000;chaume;NA;NA;ouest France;NA;2013-08-22;08-22;CLEDEN-POHER;48,2430990086;-3,664465732120000
agri_fire;2013;8;22;14061;Saint-Denis-Maisoncelles (Souleuvre-en-Bocage);2,000;chaume;NA;NA;ouest France;NA;2013-08-22;08-22;LE BENY-BOCAGE;48,9311056012;-0,829700488318000
agri_fire;2013;8;22;41256;Theillay;0,500;chaume;NA;NA;la nouvelle république;NA;2013-08-22;08-22;THEILLAY;47,3189665938;2,039558892300000
agri_fire;2013;8;22;41053;Choue;5,000;chaume;NA;NA;la nouvelle république;NA;2013-08-22;08-22;CHOUE;47,9979943949;0,931575459430000
agri_fire;2013;8;21;32190;Lannepax;0,500;champ;NA;NA;sud ouest;NA;2013-08-21;08-21;LANNEPAX;43,8081071320;0,224965235255000
agri_fire;2013;8;21;41099;GY-EN-SOLOGNE;0,500;chaume;NA;NA;la nouvelle république;NA;2013-08-21;08-21;GY-EN-SOLOGNE;47,3414775908;1,594393468870000
agri_fire;2013;8;21;32328;Pouy-Roquelaure;1,000;chaume;NA;NA;sud ouest;NA;2013-08-21;08-21;POUY-ROQUELAURE;44,0383578636;0,521396806967000
agri_fire;2013;8;21;22128;Locarn (Follezou Vras);3,000;chaume;NA;NA;ouest France;NA;2013-08-21;08-21;LOCARN;48,3325702433;-3,411288297060000
agri_fire;2013;8;21;49130;Ecuillé;7,000;vegetation_herbe_seche_chaume;NA;NA;ouest France;NA;2013-08-21;08-21;ECUILLE;47,6151527391;-0,560819094743000
agri_fire;2013;8;20;79079;Mauléon (LE TEMPLE);0,300;ray_grass;NA;NA;la nouvelle république;NA;2013-08-20;08-20;MAULEON;46,9468047160;-0,747142973233000
agri_fire;2013;8;20;32027;Barcelonne-du-Gers;0,080;broussaille;NA;NA;sud ouest;NA;2013-08-20;08-20;BARCELONNE-DU-GERS;43,6932899700;-0,212928744956000
agri_fire;2013;8;20;32245;Maumusson-Laguian;5,000;chaume;NA;NA;sud ouest;NA;2013-08-20;08-20;MAUMUSSON-LAGUIAN;43,6089572390;-0,091744081943200
agri_fire;2013;8;20;61145;La Haute-Chapelle (Domfront en Poiraie);5,000;chaume;NA;NA;ouest France;NA;2013-08-20;08-20;DOMFRONT;48,5824684934;-0,613981565820000
agri_fire;2013;8;20;34084;Corneilhan;5,000;chaume;NA;NA;midi libre;NA;2013-08-20;08-20;CORNEILHAN;43,4019158731;3,196469099880000
agri_fire;2013;8;19;22371;Trémorel (Faussets;5,000;ble;NA;NA;ouest France;NA;2013-08-19;08-19;TREMOREL;48,1914259889;-2,302142926410000
agri_fire;2013;8;19;22293;Saint-Gilles-les-Bois;0,080;chaume;NA;NA;ouest France;NA;2013-08-19;08-19;SAINT-GILLES-LES-BOIS;48,6570226311;-3,090569687130000
agri_fire;2013;8;19;86252;SAMMARÇOLLES;1,000;chaume;NA;NA;la nouvelle république;NA;2013-08-19;08-19;SANXAY;46,4960318018;-0,008402292413390
agri_fire;2013;8;18;49224;Neuillé;0,070;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-08-18;08-18;NEUILLE;47,3363897029;-0,018452693514100
agri_fire;2013;8;17;36037;LA CHAMPENOISE;10,000;champ;NA;NA;la nouvelle république;NA;2013-08-17;08-17;LA CHAMPENOISE;46,9393942859;1,792918893550000
agri_fire;2013;8;17;22074;Le Haut-Corlay;2,500;chaume;NA;NA;ouest France;NA;2013-08-17;08-17;LE HAUT-CORLAY;48,3406704165;-3,032024774970000
agri_fire;2013;8;17;86188;Payré;1,000;chaume;NA;NA;la nouvelle république;NA;2013-08-17;08-17;PAYROUX;46,2097919073;0,479434214777000
agri_fire;2013;8;17;41029;Candé-sur-Beuvron;0,040;chaume;NA;NA;la nouvelle république;NA;2013-08-17;08-17;CANDE-SUR-BEUVRON;47,5069378563;1,265603448760000
agri_fire;2013;8;17;49109;Coron;0,020;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-08-17;08-17;CORON;47,1203026416;-0,636363713670000
agri_fire;2013;8;16;89239;malay-le-grand;0,200;friche_chaume;NA;NA;l'yonne républicaine;NA;2013-08-16;08-16;MALAY-LE-PETIT;48,1846386886;3,376420408460000
agri_fire;2013;8;16;41180;PONTLEVOY;2,000;chaume;NA;NA;la nouvelle république;NA;2013-08-16;08-16;PONTLEVOY;47,3967107707;1,230089456300000
agri_fire;2013;8;16;60137;Cernoy;1,000;chaume;NA;NA;la république du centre;NA;2013-08-16;08-16;CERNOY;49,4426355659;2,539292023640000
agri_fire;2013;8;15;55197;Fresne-au-Mont;NA;champ;NA;NA;l'est républicain;NA;2013-08-15;08-15;FRESNES-AU-MONT;48,8991708733;5,434760682550000
agri_fire;2013;8;15;22096;Landébia;0,024;chaume;NA;NA;ouest France;NA;2013-08-15;08-15;LANDEBIA;48,5152409812;-2,337402148760000
agri_fire;2013;8;15;29031;Clohars-Carnoët;1,500;paille;NA;NA;ouest France;NA;2013-08-15;08-15;CLOHARS-CARNOET;47,7943407144;-3,566813649820000
agri_fire;2013;8;15;41216;SAINT-JEAN-FROIDMENTEL;0,040;chaume;NA;NA;la nouvelle république;NA;2013-08-15;08-15;SAINT-JEAN-FROIDMENTEL;47,9615429305;1,210052726950000
agri_fire;2013;8;15;30276;Saint-Laurent- d'Aigouze;2,000;chaume;NA;NA;midi libre;NA;2013-08-15;08-15;SAINT-LAURENT-D'AIGOUZE;43,5704667383;4,242575768840000
agri_fire;2013;8;15;35142;Landéan;0,150;paille;NA;NA;ouest France;NA;2013-08-15;08-15;LANDEAN;48,4131956969;-1,147603950740000
agri_fire;2013;8;15;55010;Ancerville;0,060;ble;NA;NA;l'est républicain;NA;2013-08-15;08-15;ANCERVILLE;48,6399125992;5,023738883020000
agri_fire;2013;8;15;22096;Landébia;0,024;chaume;NA;NA;ouest France;NA;2013-08-15;08-15;LANDEBIA;48,5152409812;-2,337402148760000
agri_fire;2013;8;15;22141;Mantallot;0,500;chaume;NA;NA;ouest France;NA;2013-08-15;08-15;MANTALLOT;48,7102228776;-3,291920421440000
agri_fire;2013;8;15;78674;Villepreux;NA;chaume;NA;NA;le parisien;NA;2013-08-15;08-15;VILLEPREUX;48,8311450096;2,013090857200000
agri_fire;2013;8;15;89400;Sougères-en-Puisaye;1,000;chaume;NA;NA;l'yonne républicaine;NA;2013-08-15;08-15;SOUMAINTRAIN;48,0175798115;3,840306268450000
agri_fire;2013;8;15;89391;Sergines;0,010;chaume;NA;NA;l'yonne républicaine;NA;2013-08-15;08-15;SERMIZELLES;47,5406742954;3,800018637190000
agri_fire;2013;8;14;62279;Duisans;NA;champ;NA;NA;la voix du nord;NA;2013-08-14;08-14;DUISANS;50,3016242398;2,696064552850000
agri_fire;2013;8;14;62544;Manin;NA;champ;NA;NA;la voix du nord;NA;2013-08-14;08-14;MANIN;50,2966374738;2,507277468200000
agri_fire;2013;8;14;47032;Bon-encontre;0,150;herbe;NA;NA;le petit bleu;NA;2013-08-14;08-14;BON-ENCONTRE;44,2084448019;0,689070804076000
agri_fire;2013;8;14;22215;Ploufragan;1,000;champ;NA;NA;ouest France;NA;2013-08-14;08-14;PLOUFRAGAN;48,4877482968;-2,808516309280000
agri_fire;2013;8;14;62240;Corbehem;15,000;champ;NA;NA;la voix du nord;NA;2013-08-14;08-14;CORBEHEM;50,3351261232;3,047761885400000
agri_fire;2013;8;14;17043;Bernay-Saint-Martin;5,000;chaume;NA;NA;sud ouest;NA;2013-08-14;08-14;BERNAY-SAINT-MARTIN;46,0666811311;-0,625648729603000
agri_fire;2013;8;14;82142;Pompignan;0,020;chaume;NA;NA;la dépèche;NA;2013-08-14;08-14;POMPIGNAN;43,8196347492;1,329219574560000
agri_fire;2013;8;14;49180;Longué-Jumelles;1,500;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-08-14;08-14;LONGUE-JUMELLES;47,3984723864;-0,107579294015000
agri_fire;2013;8;14;49215;Montreuil-Bellay;0,500;herbe_seche;NA;NA;Le Courrier de l'ouest;NA;2013-08-14;08-14;MONTREUIL-BELLAY;47,1287547622;-0,125278817925000
agri_fire;2013;8;14;56070;Guégon;1,500;chaume;NA;NA;ouest France;NA;2013-08-14;08-14;GUEGON;47,9255876007;-2,586382096950000
agri_fire;2013;8;14;56132;Cadual (Meucon);0,500;chaume;NA;NA;ouest France;NA;2013-08-14;08-14;MEUCON;47,7239745954;-2,774074127530000
agri_fire;2013;8;14;72374;Villaines-la-Carelle;3,000;chaume;NA;NA;ouest France;NA;2013-08-14;08-14;VILLAINES-LA-CARELLE;48,3873561577;0,294814588667000
agri_fire;2013;8;14;14677;Soulangy;4,000;chaume;NA;NA;ouest France;NA;2013-08-14;08-14;SOULANGY;48,9404810595;-0,213994560503000
agri_fire;2013;8;13;56255;Tréffléan;0,500;paille;NA;NA;ouest France;NA;2013-08-13;08-13;TREFFLEAN;47,6781213314;-2,622035497010000
agri_fire;2013;8;13;47288;Sauvagnas;0,050;chaume;NA;NA;la dépèche;NA;2013-08-13;08-13;SAUVAGNAS;44,2464985095;0,749862858533000
agri_fire;2013;8;13;79013;Argenton-les-Vallées (Argentonnay);0,300;jachere;NA;NA;Le Courrier de l'ouest;NA;2013-08-13;08-13;ARGENTON-LES-VALLEES;46,9784261272;-0,468875242934000
agri_fire;2013;8;13;86073;Cherves;1,000;chaume;NA;NA;Le Courrier de l'ouest;NA;2013-08-13;08-13;CHIRE-EN-MONTREUIL;46,6259667314;0,112053368688000
agri_fire;2013;8;13;22298;Saint-Guen;8,000;chaume;NA;NA;ouest France;NA;2013-08-13;08-13;SAINT-GUEN;48,2110116935;-2,913803004150000
agri_fire;2013;8;13;72377;Villaines-sous-Malicorne;1,000;chaume;NA;NA;ouest France;NA;2013-08-13;08-13;VILLAINES-SOUS-MALICORNE;47,7570761042;-0,104784379095000
agri_fire;2013;8;13;72074;Chemiré-en-Charnie;0,500;prairie;NA;NA;ouest France;NA;2013-08-13;08-13;CHEMIRE-EN-CHARNIE;48,0532260742;-0,202932424744000
agri_fire;2013;8;13;28426;Ymonville;5,000;chaume;NA;NA;l'écho républicain;NA;2013-08-13;08-13;YMONVILLE;48,2495983689;1,750558669380000
agri_fire;2013;8;12;72216;Neuvillalais;0,200;chaume;NA;NA;ouest France;NA;2013-08-12;08-12;NEUVILLALAIS;48,1540701215;-0,007261007059730
agri_fire;2013;8;12;35179;Miniac-Morvan;0,500;chaume;NA;NA;ouest France;NA;2013-08-12;08-12;MINIAC-MORVAN;48,5246933441;-1,895433573340000
agri_fire;2013;8;12;72215;Neufchâtel-en-Saosnois;0,010;broussaille;NA;NA;le maine libre;NA;2013-08-12;08-12;NEUFCHATEL-EN-SAOSNOIS;48,3875624138;0,245183264636000
agri_fire;2013;8;12;37245;SEMBLANÇAY;0,170;chaume;NA;NA;la nouvelle république;NA;2013-08-12;08-12;SEMBLANCAY;47,5034499347;0,564845858172000
agri_fire;2013;8;11;56198;Rohan;2,000;chaume;NA;NA;ouest France;NA;2013-08-11;08-11;ROHAN;48,0894729078;-2,742893498010000
agri_fire;2013;8;10;54109;Ceintrey;10,000;ble;NA;NA;l'est républicain;NA;2013-08-10;08-10;CEINTREY;48,5333833934;6,177927446490000
agri_fire;2013;8;9;22330;Saint-Thélo;6,000;culture;NA;NA;ouest France;NA;2013-08-09;08-09;SAINT-THELO;48,2459300421;-2,840985153370000
agri_fire;2013;8;8;22137;Maël-Carhaix;1,000;champ;NA;NA;ouest France;NA;2013-08-08;08-08;MAEL-CARHAIX;48,2882583933;-3,410554535880000
agri_fire;2013;8;7;49041;Brain-sur-Allonnes;0,500;herbe;NA;NA;Le Courrier de l'ouest;NA;2013-08-07;08-07;BRAIN-SUR-ALLONNES;47,3056918695;0,071054910033600
agri_fire;2013;8;7;56237;Calavre (Saint-Thuriau);0,030;chaume;NA;NA;ouest France;NA;2013-08-07;08-07;SAINT-THURIAU;48,0165458217;-2,943303444860000
